,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,shamsi,month
71892,IRN,Asia,Iran,10/29/2020,596941.0,8293.0,6597.714,34113.0,399.0,351.857,7020.46,97.532,77.594,401.194,4.693,4.138,1.32,245.26833465713526,14.693497881916866,29.878172588832488,50.73271065989847,31.471796204834938,6.339223290876007,355.3576912893831,140.6105364045539,47145.666666666664,4857392.0,57.126,0.5546666666666666,30096.0,0.354,0.2192,4.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,74897.38571428572,23.447142857142858,69.60714285714286,880.8476769,1399-08-08,8
71893,IRN,Asia,Iran,10/30/2020,604952.0,8011.0,6865.857,34478.0,365.0,356.143,7114.675,94.215,80.747,405.486,4.293,4.188,1.31,245.1270849880857,14.692664019062748,29.868554635319263,50.694556238311506,31.484013517026256,6.341684169482714,355.4667725708234,140.5778805930633,59379.33333333333,4857392.0,57.126,0.6983333333333333,28381.0,0.334,0.2419,4.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,68.06,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,75727.55714285714,23.63142857142857,73.07142857142857,890.6110961,1399-08-09,8
71894,IRN,Asia,Iran,10/31/2020,612772.0,7820.0,7152.429,34864.0,386.0,363.429,7206.644,91.969,84.118,410.026,4.54,4.274,1.28,244.98583531903614,14.691830156208631,29.85893668180604,50.656401816724554,31.496230829217573,6.344145048089421,355.5758538522637,140.5452247815727,71613.0,4929005.0,57.969,0.842,35713.0,0.42,0.2003,5.0,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,68.06,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,76557.72857142857,23.815714285714286,76.53571428571428,900.3745153,1399-08-10,8
71895,IRN,Asia,Iran,11/1/2020,620491.0,7719.0,7370.714,35298.0,434.0,383.143,7297.425,90.781,86.685,415.13,5.104,4.506,1.25,244.8445856499868,14.690996293354514,29.849318728292815,50.61824739513759,31.50844814140889,6.346605926696127,355.684935133704,140.5125689700821,36321.0,4965326.0,58.396,0.427,38003.0,0.447,0.194,5.2,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,77387.9,24.0,80.0,910.1379345,1399-08-11,8
71896,IRN,Asia,Iran,11/2/2020,628780.0,8289.0,7703.429,35738.0,440.0,397.857,7394.91,97.485,90.598,420.305,5.175,4.679,1.24,244.70333598093725,14.690162430500397,29.83970077477959,50.58009297355062,31.52066545360021,6.349066805302833,355.7940164151443,140.47991315859147,48084.666666666664,5001422.0,58.82,0.5653333333333334,37682.0,0.443,0.2044,4.9,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,78317.25714285714,24.204285714285714,80.94,921.0678497714285,1399-08-12,8
71897,IRN,Asia,Iran,11/3/2020,637712.0,8932.0,7984.0,36160.0,422.0,408.714,7499.956,105.047,93.898,425.268,4.963,4.807,1.22,244.5620863118877,14.68932856764628,29.830082821266366,50.54193855196367,31.532882765791527,6.35152768390954,355.9030976965846,140.44725734710087,59848.33333333333,5001422.0,58.82,0.7036666666666667,30665.0,0.361,0.2604,3.8,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,79246.61428571428,24.408571428571427,81.88,931.9977650428572,1399-08-13,8
71898,IRN,Asia,Iran,11/4/2020,646164.0,8452.0,8216.571,36579.0,419.0,409.286,7599.358,99.402,96.633,430.196,4.928,4.813,1.18,244.42083664283814,14.688494704792163,29.82046486775314,50.5037841303767,31.545100077982845,6.353988562516246,356.0121789780249,140.41460153561027,71612.0,5073034.0,59.663,0.842,35908.0,0.422,0.2288,4.4,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,80175.97142857143,24.61285714285714,82.82,942.9276803142857,1399-08-14,8
71899,IRN,Asia,Iran,11/5/2020,654936.0,8772.0,8285.0,36985.0,406.0,410.286,7702.523,103.165,97.438,434.97,4.775,4.825,1.17,244.27958697378858,14.687660841938046,29.810846914239917,50.465629708789734,31.557317390174163,6.356449441122953,356.1212602594652,140.38194572411967,37718.0,5110752.0,60.106,0.444,38745.0,0.456,0.2138,4.7,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,81105.32857142856,24.81714285714286,83.76,953.8575955857143,1399-08-15,8
71900,IRN,Asia,Iran,11/6/2020,663800.0,8864.0,8406.857,37409.0,424.0,418.714,7806.77,104.247,98.871,439.957,4.987,4.924,1.18,244.13833730473925,14.686826979083929,29.801228960726693,50.42747528720278,31.56953470236548,6.3589103197296595,356.2303415409055,140.34928991262908,38109.0,5185361.0,60.984,0.44833333333333336,41524.0,0.488,0.2025,4.9,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,82034.6857142857,25.021428571428572,84.7,964.7875108571428,1399-08-16,8
71901,IRN,Asia,Iran,11/7/2020,673250.0,9450.0,8639.714,37832.0,423.0,424.0,7917.909,111.139,101.609,444.932,4.975,4.987,1.22,243.9970876356897,14.685993116229811,29.79161100721347,50.389320865615815,31.5817520145568,6.361371198336366,356.3394228223458,140.31663410113848,38500.0,5185361.0,60.984,0.45266666666666666,36622.0,0.431,0.2359,4.2,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,82964.04285714285,25.225714285714286,85.64,975.7174261285713,1399-08-17,8
71902,IRN,Asia,Iran,11/8/2020,682486.0,9236.0,8856.429,38291.0,459.0,427.571,8026.531,108.622,104.158,450.33,5.398,5.029,1.23,243.85583796664014,14.685159253375694,29.781993053700244,50.35116644402885,31.593969326748116,6.363832076943073,356.4485041037861,140.28397828964788,38891.0,5224252.0,61.441,0.457,36989.0,0.435,0.2394,4.2,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,83893.4,25.43,86.58,986.6473414,1399-08-18,8
71903,IRN,Asia,Iran,11/9/2020,692949.0,10463.0,9167.0,38749.0,458.0,430.143,8149.584,123.052,107.811,455.716,5.386,5.059,1.25,243.71458829759058,14.684325390521577,29.772375100187016,50.31301202244188,31.606186638939434,6.366292955549779,356.5575853852264,140.25132247815728,38921.0,5263173.0,61.899,0.458,39971.0,0.47,0.2293,4.4,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,84984.88571428572,25.667142857142856,87.91,999.4840064857143,1399-08-19,8
71904,IRN,Asia,Iran,11/10/2020,703288.0,10339.0,9368.0,39202.0,453.0,434.571,8271.178,121.594,110.174,461.044,5.328,5.111,1.23,243.57333862854102,14.68349152766746,29.762757146673792,50.27485760085493,31.61840395113075,6.368753834156485,356.6666666666667,140.21866666666665,39027.0,5302200.0,62.358,0.459,42968.0,0.505,0.218,4.6,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,86076.37142857142,25.904285714285713,89.24,1012.3206715714285,1399-08-20,8
71905,IRN,Asia,Iran,11/11/2020,715068.0,11780.0,9843.429,39664.0,462.0,440.714,8409.719,138.541,115.766,466.477,5.433,5.183,1.25,243.4320889594917,14.682657664813345,29.753139193160568,50.23670317926796,31.63062126332207,6.371214712763192,356.775747948107,140.18601085517605,39401.0,5464191.0,64.263,0.46340000000000003,38523.0,0.453,0.2555,3.9,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,87167.85714285714,26.14142857142857,90.57,1025.1573366571429,1399-08-21,8
71906,IRN,Asia,Iran,11/12/2020,726585.0,11517.0,10235.571,40121.0,457.0,448.0,8545.168,135.448,120.378,471.852,5.375,5.269,1.23,243.29083929044214,14.681823801959228,29.743521239647343,50.198548757680996,31.642838575513387,6.373675591369898,356.8848292295473,140.15335504368545,39775.0,5464191.0,64.263,0.4678,38920.0,0.458,0.263,3.8,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,88259.34285714285,26.37857142857143,91.9,1037.994001742857,1399-08-22,8
71907,IRN,Asia,Iran,11/13/2020,738322.0,11737.0,10646.0,40582.0,461.0,453.286,8683.203,138.036,125.205,477.274,5.422,5.331,1.23,243.14958962139258,14.68098993910511,29.73390328613412,50.16039433609404,31.655055887704705,6.376136469976605,356.9939105109876,140.12069923219485,40149.0,5464191.0,64.263,0.4722,39377.0,0.463,0.2704,3.7,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,89350.82857142857,26.615714285714287,93.23,1050.8306668285713,1399-08-23,8
71908,IRN,Asia,Iran,11/14/2020,749525.0,11203.0,10896.429,41034.0,452.0,457.429,8814.959,131.755,128.15,482.59,5.316,5.38,1.22,243.00833995234302,14.680156076250993,29.724285332620894,50.12223991450708,31.667273199896023,6.378597348583312,357.1029917924279,140.08804342070425,40523.0,5464191.0,64.263,0.47659999999999997,39833.0,0.468,0.2736,3.7,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,90442.3142857143,26.852857142857143,94.56,1063.6673319142858,1399-08-24,8
71909,IRN,Asia,Iran,11/15/2020,762068.0,12543.0,11368.857,41493.0,459.0,457.429,8962.473,147.515,133.706,487.988,5.398,5.38,1.25,242.8670902832937,14.679322213396876,29.71466737910767,50.08408549292011,31.67949051208734,6.381058227190018,357.21207307386817,140.05538760921365,40897.0,5505088.0,64.744,0.481,40119.0,0.472,0.2834,3.5,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,91533.8,27.09,95.89,1076.503997,1399-08-25,8
71910,IRN,Asia,Iran,11/16/2020,775121.0,13053.0,11738.857,41979.0,486.0,461.429,9115.986,153.513,138.057,493.704,5.716,5.427,1.24,242.72584061424413,14.678488350542759,29.705049425594446,50.04593107133316,31.69170782427866,6.383519105796725,357.32115435530847,140.02273179772305,40356.0,5545444.0,65.218,0.475,40324.0,0.474,0.2911,3.4,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,92486.24285714286,27.27857142857143,94.49,1087.7054170000001,1399-08-26,8
71911,IRN,Asia,Iran,11/17/2020,788473.0,13352.0,12169.286,42461.0,482.0,465.571,9273.015,157.029,143.12,499.372,5.669,5.475,1.21,242.58459094519458,14.677654487688642,29.69543147208122,50.00777664974619,31.703925136469977,6.3859799844034315,357.43023563674876,139.99007598623245,40697.0,5586141.0,65.697,0.479,40563.0,0.477,0.3,3.3,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,93438.68571428572,27.467142857142857,93.09,1098.906837,1399-08-27,8
71912,IRN,Asia,Iran,11/18/2020,801894.0,13421.0,12403.714,42941.0,480.0,468.143,9430.856,157.841,145.877,505.017,5.645,5.506,1.17,242.44334127614502,14.676820624834525,29.685813518567997,49.969622228159224,31.716142448661294,6.388440863010138,357.53931691818906,139.95742017474186,40490.0,5626631.0,66.173,0.476,40562.0,0.477,0.3058,3.3,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,94391.12857142858,27.655714285714286,91.69,1110.108257,1399-08-28,8
71913,IRN,Asia,Iran,11/19/2020,815117.0,13223.0,12647.429,43417.0,476.0,470.857,9586.368,155.512,148.743,510.615,5.598,5.538,1.14,242.30209160709546,14.675986761980408,29.676195565054773,49.93146780657226,31.728359760852612,6.390901741616844,357.64839819962936,139.92476436325126,40907.0,5667538.0,66.654,0.481,40620.0,0.478,0.3114,3.2,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,95343.57142857142,27.844285714285714,90.29,1121.309677,1399-08-29,8
71914,IRN,Asia,Iran,11/20/2020,828377.0,13260.0,12865.0,43896.0,479.0,473.429,9742.315,155.947,151.302,516.249,5.633,5.568,1.13,242.16084193804613,14.67515289912629,29.666577611541545,49.893313384985305,31.74057707304393,6.3933626202235505,357.75747948106965,139.89210855176066,41283.8,5747325.0,67.593,0.4854,40534.0,0.477,0.3174,3.2,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,70.83,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,96296.01428571428,28.032857142857143,88.89,1132.511097,1399-08-30,8
71915,IRN,Asia,Iran,11/21/2020,841308.0,12931.0,13111.857,44327.0,431.0,470.429,9894.393,152.078,154.205,521.318,5.069,5.533,1.12,242.01959226899658,14.674319036272173,29.65695965802832,49.85515896339834,31.752794385235248,6.395823498830257,357.86656076250995,139.85945274027006,41660.6,5747325.0,67.593,0.4898,40448.0,0.476,0.3242,3.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,97248.45714285714,28.22142857142857,87.49000000000001,1143.712517,1399-09-01,9
71916,IRN,Asia,Iran,11/22/2020,854361.0,13053.0,13184.714,44802.0,475.0,472.714,10047.906,153.513,155.062,526.904,5.586,5.559,1.11,241.87834259994702,14.673485173418056,29.647341704515096,49.81700454181137,31.765011697426566,6.398284377436964,357.97564204395024,139.82679692877946,42037.4,5828307.0,68.545,0.4942,40390.0,0.475,0.3264,3.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,98200.9,28.41,86.09,1154.913937,1399-09-02,9
71917,IRN,Asia,Iran,11/23/2020,866821.0,12460.0,13100.0,45255.0,453.0,468.0,10194.445,146.539,154.066,532.232,5.328,5.504,1.08,241.73709293089746,14.67265131056394,29.63772375100187,49.77885012022442,31.777229009617884,6.40074525604367,358.08472332539054,139.79414111728886,42414.2,5828307.0,68.545,0.4986,40409.0,0.475,0.3242,3.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,99024.52857142857,28.55,83.93285714285715,1164.6004075714286,1399-09-03,9
71918,IRN,Asia,Iran,11/24/2020,880542.0,13721.0,13152.714,45738.0,483.0,468.143,10355.814,161.369,154.685,537.912,5.68,5.506,1.08,241.5958432618479,14.671817447709822,29.628105797488647,49.74069569863745,31.7894463218092,6.403206134650377,358.19380460683084,139.76148530579826,42791.0,5871098.0,69.048,0.503,40708.0,0.479,0.3231,3.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,99848.15714285713,28.69,81.77571428571429,1174.2868781428572,1399-09-04,9
71919,IRN,Asia,Iran,11/25/2020,894385.0,13843.0,13213.0,46207.0,469.0,466.571,10518.617,162.804,155.394,543.428,5.516,5.487,1.08,241.45459359279857,14.670983584855705,29.618487843975423,49.702541277050486,31.80166363400052,6.405667013257084,358.30288588827113,139.72882949430766,42131.0,5913229.0,69.544,0.495,40943.0,0.482,0.3227,3.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,100671.78571428571,28.830000000000002,79.61857142857143,1183.9733487142857,1399-09-05,9
71920,IRN,Asia,Iran,11/26/2020,908346.0,13961.0,13318.429,46689.0,482.0,467.429,10682.809,164.192,156.634,549.097,5.669,5.497,1.07,241.31334392374902,14.670149722001588,29.6088698904622,49.66438685546353,31.813880946191837,6.40812789186379,358.41196716971143,139.69617368281706,42495.0,5955724.0,70.044,0.5,41169.0,0.484,0.3235,3.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,101495.41428571429,28.97,77.46142857142857,1193.6598192857143,1399-09-06,9
71921,IRN,Asia,Iran,11/27/2020,922397.0,14051.0,13431.429,47095.0,406.0,457.0,10848.059,165.25,157.963,553.871,4.775,5.375,1.07,241.17209425469946,14.66931585914747,29.599251936948974,49.62623243387657,31.82609825838316,6.410588770470496,358.5210484511517,139.66351787132646,42653.8,6038556.0,71.018,0.5018,41387.0,0.487,0.3245,3.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,102319.04285714286,29.11,75.30428571428571,1203.346289857143,1399-09-07,9
71922,IRN,Asia,Iran,11/28/2020,935799.0,13402.0,13498.714,47486.0,391.0,451.286,11005.676,157.617,158.755,558.47,4.598,5.307,1.06,241.0308445856499,14.668481996293355,29.58963398343575,49.5880780122896,31.838315570574476,6.413049649077203,358.630129732592,139.63086205983586,42812.6,6038556.0,71.018,0.5036,41604.0,0.489,0.3245,3.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,103142.67142857143,29.25,73.14714285714285,1213.0327604285715,1399-09-08,9
71923,IRN,Asia,Iran,11/29/2020,948749.0,12950.0,13484.0,47874.0,388.0,438.857,11157.978,152.301,158.582,563.033,4.563,5.161,1.05,240.88959491660034,14.667648133439238,29.580016029922525,49.54992359070265,31.850532882765794,6.415510527683909,358.7392110140323,139.59820624834526,42971.4,6125348.0,72.039,0.5054,42019.0,0.494,0.3209,3.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,103966.3,29.39,70.99,1222.719231,1399-09-09,9
71924,IRN,Asia,Iran,11/30/2020,962070.0,13321.0,13607.0,48246.0,372.0,427.286,11314.642,156.665,160.028,567.408,4.375,5.025,1.04,240.74834524755101,14.666814270585121,29.5703980764093,49.51176916911568,31.862750194957112,6.417971406290616,358.8482922954726,139.56555043685466,43130.2,6125348.0,72.039,0.5072,42434.0,0.499,0.3207,3.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,104534.57142857143,29.451428571428572,67.75142857142856,1229.4025158571428,1399-09-10,9
71925,IRN,Asia,Iran,12/1/2020,975951.0,13881.0,13629.857,48628.0,382.0,412.857,11477.893,163.251,160.297,571.901,4.493,4.855,1.03,240.60709557850146,14.665980407731004,29.560780122896073,49.473614747528714,31.87496750714843,6.4204322848973225,358.9573735769129,139.53289462536407,43289.0,6168637.0,72.548,0.509,42506.0,0.5,0.3207,3.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,105102.84285714285,29.512857142857143,64.51285714285714,1236.0858007142858,1399-09-11,9
71926,IRN,Asia,Iran,12/2/2020,989572.0,13621.0,13598.143,48990.0,362.0,397.571,11638.086,160.193,159.924,576.158,4.257,4.676,1.01,240.4658459094519,14.665146544876887,29.55116216938285,49.43546032594175,31.887184819339748,6.422893163504029,359.0664548583532,139.50023881387347,43514.25,6298438.0,74.074,0.51175,42668.0,0.502,0.3187,3.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,105671.11428571428,29.574285714285715,61.27428571428571,1242.7690855714286,1399-09-12,9
71927,IRN,Asia,Iran,12/3/2020,1003494.0,13922.0,13592.571,49348.0,358.0,379.857,11801.819,163.733,159.859,580.368,4.21,4.467,1.0,240.32459624040234,14.66431268202277,29.541544215869624,49.397305904354795,31.899402131531065,6.425354042110736,359.1755361397935,139.46758300238287,43739.5,6298438.0,74.074,0.5145,42778.0,0.503,0.3177,3.1,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,106239.38571428572,29.635714285714286,58.035714285714285,1249.4523704285714,1399-09-13,9
71928,IRN,Asia,Iran,12/4/2020,1016835.0,13341.0,13491.143,49695.0,347.0,371.429,11958.718,156.9,158.666,584.449,4.081,4.368,0.98,240.18334657135279,14.663478819168652,29.5319262623564,49.35915148276783,31.911619443722383,6.427814920717442,359.2846174212338,139.43492719089224,43964.75,6298438.0,74.074,0.51725,43043.0,0.506,0.3134,3.2,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,106807.65714285715,29.697142857142858,54.79714285714286,1256.1356552857142,1399-09-14,9
71929,IRN,Asia,Iran,12/5/2020,1028986.0,12151.0,13312.429,50016.0,321.0,361.429,12101.623,142.905,156.564,588.225,3.775,4.251,0.95,240.04209690230346,14.662644956314535,29.522308308843176,49.32099706118086,31.9238367559137,6.430275799324149,359.3936987026741,139.40227137940164,44190.0,6342628.0,74.594,0.52,43439.0,0.511,0.3065,3.3,tests performed,0.0,0.0,100691.0,56539.0,3000.0,3000.0,0.0,0.0,0.12,0.07,35.0,3000.0,0.004,72.69,85028760.0,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,50.79087199051063,1.5,76.68,0.783,107375.92857142857,29.75857142857143,51.558571428571426,1262.8189401428572,1399-09-15,9
